link_id,level_id,support_id,core_node_id,face_node_id,beam_id,beam_end,face_ref,dx_m,dy_m,dz_m,offset_length_m,link_role,source_face_coordinate_state,link_evidence_state,validation_state,usage_rule,note
M0G-RL-M0G-F-G3-B012-FROM,G3,7,M0G-C-G3-7,M0G-F-G3-B012-FROM,G3-B012,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B007-TO,G3,8,M0G-C-G3-8,M0G-F-G3-B007-TO,G3-B007,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B013-FROM,G3,8,M0G-C-G3-8,M0G-F-G3-B013-FROM,G3-B013,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B008-TO,G3,9,M0G-C-G3-9,M0G-F-G3-B008-TO,G3-B008,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B014-FROM,G3,9,M0G-C-G3-9,M0G-F-G3-B014-FROM,G3-B014,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G3-B022-FROM,G3,9,M0G-C-G3-9,M0G-F-G3-B022-FROM,G3-B022,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B001-FROM,G4,1,M0G-C-G4-1,M0G-F-G4-B001-FROM,G4-B001,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B008-FROM,G4,1,M0G-C-G4-1,M0G-F-G4-B008-FROM,G4-B008,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B009-TO,G4,10,M0G-C-G4-10,M0G-F-G4-B009-TO,G4-B009,TO,X_POS,0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B014-TO,G4,10,M0G-C-G4-10,M0G-F-G4-B014-TO,G4-B014,TO,Y_NEG,0.0000,-0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B015-FROM,G4,10,M0G-C-G4-10,M0G-F-G4-B015-FROM,G4-B015,FROM,Y_POS,0.0000,0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B021-FROM,G4,10,M0G-C-G4-10,M0G-F-G4-B021-FROM,G4-B021,FROM,X_NEG,-0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B010-TO,G4,11,M0G-C-G4-11,M0G-F-G4-B010-TO,G4-B010,TO,X_POS,0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B015-TO,G4,11,M0G-C-G4-11,M0G-F-G4-B015-TO,G4-B015,TO,Y_NEG,0.0000,-0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B016-FROM,G4,11,M0G-C-G4-11,M0G-F-G4-B016-FROM,G4-B016,FROM,Y_POS,0.0000,0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B020-FROM,G4,11,M0G-C-G4-11,M0G-F-G4-B020-FROM,G4-B020,FROM,X_NEG,-0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B016-TO,G4,12,M0G-C-G4-12,M0G-F-G4-B016-TO,G4-B016,TO,Y_NEG,0.0000,-0.2250,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B017-FROM,G4,13,M0G-C-G4-13,M0G-F-G4-B017-FROM,G4-B017,FROM,Y_POS,0.0000,0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B023-FROM,G4,13,M0G-C-G4-13,M0G-F-G4-B023-FROM,G4-B023,FROM,X_NEG,-0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B011-TO,G4,14,M0G-C-G4-14,M0G-F-G4-B011-TO,G4-B011,TO,X_POS,0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B017-TO,G4,14,M0G-C-G4-14,M0G-F-G4-B017-TO,G4-B017,TO,Y_NEG,0.0000,-0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B018-FROM,G4,14,M0G-C-G4-14,M0G-F-G4-B018-FROM,G4-B018,FROM,Y_POS,0.0000,0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B024-FROM,G4,14,M0G-C-G4-14,M0G-F-G4-B024-FROM,G4-B024,FROM,X_NEG,-0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B012-TO,G4,15,M0G-C-G4-15,M0G-F-G4-B012-TO,G4-B012,TO,X_POS,0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B018-TO,G4,15,M0G-C-G4-15,M0G-F-G4-B018-TO,G4-B018,TO,Y_NEG,0.0000,-0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B019-FROM,G4,15,M0G-C-G4-15,M0G-F-G4-B019-FROM,G4-B019,FROM,Y_POS,0.0000,0.1500,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B025-FROM,G4,15,M0G-C-G4-15,M0G-F-G4-B025-FROM,G4-B025,FROM,X_NEG,-0.2250,0.0000,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B013-TO,G4,16,M0G-C-G4-16,M0G-F-G4-B013-TO,G4-B013,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B019-TO,G4,16,M0G-C-G4-16,M0G-F-G4-B019-TO,G4-B019,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B026-FROM,G4,16,M0G-C-G4-16,M0G-F-G4-B026-FROM,G4-B026,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B022-TO,G4,17,M0G-C-G4-17,M0G-F-G4-B022-TO,G4-B022,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B029-FROM,G4,17,M0G-C-G4-17,M0G-F-G4-B029-FROM,G4-B029,FROM,Y_POS,0.0138,0.2000,0.0000,0.2005,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B021-TO,G4,18,M0G-C-G4-18,M0G-F-G4-B021-TO,G4-B021,TO,X_POS,0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B028-FROM,G4,18,M0G-C-G4-18,M0G-F-G4-B028-FROM,G4-B028,FROM,Y_POS,0.0528,0.5500,0.0000,0.5525,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B029-TO,G4,18,M0G-C-G4-18,M0G-F-G4-B029-TO,G4-B029,TO,Y_NEG,-0.0379,-0.5500,0.0000,0.5513,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B027-FROM,G4,19,M0G-C-G4-19,M0G-F-G4-B027-FROM,G4-B027,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B028-TO,G4,19,M0G-C-G4-19,M0G-F-G4-B028-TO,G4-B028,TO,Y_NEG,-0.0192,-0.2000,0.0000,0.2009,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B030-FROM,G4,19,M0G-C-G4-19,M0G-F-G4-B030-FROM,G4-B030,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B001-TO,G4,2,M0G-C-G4-2,M0G-F-G4-B001-TO,G4-B001,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B002-FROM,G4,2,M0G-C-G4-2,M0G-F-G4-B002-FROM,G4-B002,FROM,Y_POS,0.0000,0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B009-FROM,G4,2,M0G-C-G4-2,M0G-F-G4-B009-FROM,G4-B009,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B020-TO,G4,20,M0G-C-G4-20,M0G-F-G4-B020-TO,G4-B020,TO,X_POS,0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B027-TO,G4,20,M0G-C-G4-20,M0G-F-G4-B027-TO,G4-B027,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B023-TO,G4,21,M0G-C-G4-21,M0G-F-G4-B023-TO,G4-B023,TO,X_POS,0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B031-FROM,G4,21,M0G-C-G4-21,M0G-F-G4-B031-FROM,G4-B031,FROM,Y_POS,0.0000,0.2250,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B035-FROM,G4,21,M0G-C-G4-21,M0G-F-G4-B035-FROM,G4-B035,FROM,X_NEG,-0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B024-TO,G4,22,M0G-C-G4-22,M0G-F-G4-B024-TO,G4-B024,TO,X_POS,0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B031-TO,G4,22,M0G-C-G4-22,M0G-F-G4-B031-TO,G4-B031,TO,Y_NEG,0.0000,-0.2250,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B032-FROM,G4,22,M0G-C-G4-22,M0G-F-G4-B032-FROM,G4-B032,FROM,Y_POS,0.0000,0.2250,0.0000,0.2250,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B032-TO,G4,22',M0G-C-G4-22PRIME,M0G-F-G4-B032-TO,G4-B032,TO,Y_NEG,0.0000,-0.2000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B033-FROM,G4,22',M0G-C-G4-22PRIME,M0G-F-G4-B033-FROM,G4-B033,FROM,Y_POS,-0.0156,0.2000,0.0000,0.2006,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B036-FROM,G4,22',M0G-C-G4-22PRIME,M0G-F-G4-B036-FROM,G4-B036,FROM,X_NEG,-0.2000,0.0000,0.0000,0.2000,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B025-TO,G4,23,M0G-C-G4-23,M0G-F-G4-B025-TO,G4-B025,TO,X_POS,0.1500,0.0000,0.0000,0.1500,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B033-TO,G4,23,M0G-C-G4-23,M0G-F-G4-B033-TO,G4-B033,TO,Y_NEG,0.0429,-0.5500,0.0000,0.5517,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
M0G-RL-M0G-F-G4-B034-FROM,G4,23,M0G-C-G4-23,M0G-F-G4-B034-FROM,G4-B034,FROM,Y_POS,-0.0268,0.5500,0.0000,0.5507,RIGID_JOINT_OFFSET,INF,INF,CURRENT_DERIVED_WITH_PROVENANCE_WATCH,ANALYTICAL_CONSTRAINT_NOT_ORDINARY_STRUCTURAL_MEMBER,Rigid analytical offset from support/column core to the distinct beam-support face incidence; same physical support and level; never merge face incidences by support_id.
